review_id,user_id,business_id,stars,useful,funny,cool,text,date
yDGcxvldQVU1ZAlLbxL9Vw,TctiKJScVO5UF-FbKki7wg,Z2ltNYVxmLaLGNVB7yFWQA,5,0,0,0,I rent from National in St. Louis at least 4 times a year.  I love renting from the aisle because you can select a car and go.  It makes things so easy.  The staff is always very helpful and friendly.,2015-08-19 13:18:23
R7ZvandXnTzGsaHwSW6T_A,C8D_GU9cDDjbOJfCaGXxDQ,JgTSG4rIDf20Kgp6U_asng,5,1,0,0,"If you love Chicago style pizza this is the place to go. This is the closest I've found to the real deal, but be prepared to wait and get there early because it fills up really fast.",2013-07-13 20:05:42
bjANpM8LYMNNEsZxjPlvHg,x52p89JRZtOqlf2VCvrmBw,JgTSG4rIDf20Kgp6U_asng,4,9,4,4,"In a semi sketchy neighborhood: check 
Bar looks fairly hole in the wall: check
The seating is nearly impossible to get on a weekend evening: check
You shouldn't order anything but beer: check

Seriously folks, don't be like the people I saw here and order a Chardonnay with your dinner...because it'll come from a mini bottle on a never dusted shelf of their never touched drink area. It's like the stuff you might get on an airplane. However, who in their right mind comes to black thorn for Chardonnay anyway??? It's all about the beer here.

I know this place seems sketch...they do not even have a menu online. Oh noes, what will I do? Well if you have a hankering for Chicago style deep  dish pizza and you want to know what they offer you seriously need to call them or look at the yelp pics of the menu. If they give you sas, well I'd say that's expected of a grungy place, but that's not necessarily true. I really didn't get a good feel for their attitude here. 

When I was there it took forever to get a drink because of how ""busy"" it was, but like I said it was mostly expected. It's tiny and a bit rundown feeling like a dive bar. Not my favorite feeling but that's part of why they don't get 5 stars from me.

If it's busy you probably won't find seating immediately. The best solution is to scope things out and play some arcade games until something opens up! 

The pizza here is seriously an awesome combo while you are drinking. I love deep dish, and while black thorn isn't my all time favorite, it's pretty good for st Louis. 

Keep in mind deep dish takes forever to cook and when you are in line for your pizza to be made it could take an hour, which means you might already be feeling the buzz of your alcohol kick in.",2012-09-11 02:46:01
pbwrFPLHe7XBcKpwCOJ-5A,Vkh1oFeu5hESB81nI4T1Fw,Z2ltNYVxmLaLGNVB7yFWQA,4,0,0,0,"Great service!  Mike Bass is the best!  Bernie also always takes great care of me.  Cars could be a bit cleaner, though.",2015-08-19 08:35:41
FM0fA_BTKMq2VIwPjeaHQw,u5X7IUkMZWqeCx3Sz7ayzQ,JgTSG4rIDf20Kgp6U_asng,1,0,0,0,Not sure how this is classified as deep dish. The sauce tastes canned and lacks any of that fresh tomato taste. It has such a dark hue and strange flavor and the seasonings are just completely overdone. The crust is just bland. No amount of cheese can help this shame of a pizza attempt.,2014-12-17 23:17:01
IyQ7PEXTVbzxhHg2mx2iaA,tpx3I0g0gfa_wM1entkXkA,1cLhfVUILUQ9u6C9XtwcNg,5,0,0,1,"Their cocktails are amazing! I tried the Hooker with a Heart of Gold and it was delicious. Our group also tried the Pet the Rabbits, George - The 3rd Act and Build in on the Mountain. All were so tasty.",2017-11-19 04:15:00
oRrR7_Gs3D-e4CuH5FNf9w,DOFamdMaC_hjn9zg3Gs-0w,JgTSG4rIDf20Kgp6U_asng,4,1,0,0,"A great place for a drink or a pizza. I really recommend the stuffed crust Chicago style, but any will do. They use a pepper sauce for a unique flavor. Somedays it's dead-on, somedays it isn't.   Beer prices went up recently, and sometimes it's just too smokey, but the 'Thorn does a great job of feeling like the perfect corner bar. I do hope to never see the place with the lights on.",2005-06-17 16:30:17
-Llm-pli7Cqwy1lJ-wkmhg,2nM_n1pTgXEwFReOLX-p6Q,9qxMhGWjGsuPUoQB3Y74Wg,1,0,0,0,"This McDonald's is as terrible as they come. They have no care, mess up every order, take at least 10mins to answer you in drive thru at slow points in the day. Stay away smdh!",2017-10-25 05:23:56
ufBHZV_jvwvaXrzjzyHSsQ,OxOEyH0OxKH4e3E6xqy9-Q,VgGITb54IIb1G0gSVt3gkw,4,1,0,0,Good stay for the road warrior. Nice staff and convenient for where I needed to be.,2013-09-04 13:44:45
WH-jae-S9vDOetCy-0v5Ag,2g9qmE35qFsyNvV6nEIy3w,6FvC6w810uf6O7Ocd6Wpog,5,0,0,0,"Food was delicious and of great quality, although it was a smaller menu. The coffee is served in a to-go cup and bottomless for $3. The seating area is smaller and there is a larger community-styled table. The staff was all so polite and helpful.",2018-06-26 23:54:17
026ESDLItvvLRE2w9DniRA,BTwM88ykwwSNgFseZsTLqQ,gEJ3a8-m6VB827e6GHromw,5,0,0,0,First time here and definitely loved the food. The atmosphere and staff are great. So much food. I had leftovers for the next day!,2017-06-07 01:04:27
vKDKdW0FwkVrCE_E086dnA,ozxXeVq0GxjzeJTdQdwwVg,JgTSG4rIDf20Kgp6U_asng,4,0,0,0,"Got takeout once so can't speak to the atmosphere. Pizza is 1000 calories per slice for sure with all that cheese, but definitely is good. I like a lot of Italian spices, but wish they would chill on the oregano...too much for my liking.",2016-02-25 00:02:52
DmdfGFzF70ZWKutDk42Z_g,DsO9d4y61ZBN4qtFg2jdDg,6FvC6w810uf6O7Ocd6Wpog,5,0,0,0,"Love, love, LOVE Yolklore.  Cannot say enough good about this place.  My friends, family, and I all stop by about once a week.  Unfailingly, my favorite place to get biscuits and gravy.  Their smoothie, Let the Beet Drop, is fantastic.  Healthy and delicious.",2018-09-14 20:42:21
N70Bk8vzD78--pq-jujf9A,cq0Yea9lIpT0_db5Ugid7g,XMGjDIAFbu9VSmWDs-Ev5w,4,0,0,0,"Great neighborhood establishment. Especially now that they no longer allow smoking inside. The food is really great. I suggest the fried pickles and cannelloni bites for appetizers and their salads and burgers are very good. 

The owner is really personable and always stops by our table to speak to us when we are there. He really takes the time to talk to our daughter and she likes that a lot (she is 4). 

The service can be slow depending on when you go but it's always friendly. 

The place is small so it gets crowded but it's worth the wait. 

They have lots of TV's so it's also a good place to catch the game. 

Parking is on the street so that can be a challenge. We walk there so it's great for those of us that live in the neighborhood. 

We frequent this place and I'm sure that won't change anytime soon!",2011-04-22 02:48:34
8k3GVhjAt8at7YpKcw0Viw,q6ZMxGuln61--SXdssYQNA,Mwo6_kET9zmL4WItyeMj9w,1,2,0,0,"Sat in the drive thru for 15 minutes, finally got to order, and the employee couldn't get our order right. He then has the nerve to yell at me through the speaker and tell me ""I'm busy doing 6 things at once, hold on!"" I have never felt so disrespected at a fast food joint. I immediately leave the drive thru to go in and let the manager on duty know how rude his employee was, and so we could finally order our food. (Let me remind you by this point we had been here 20 minutes and still haven't even ordered!) I talked with the manager, order our food, and it still took another 20 minutes to get it. I work in a restaurant, i know that it isn't as easy as people think. They weren't understaffed, they weren't busy, and that is why i am appalled at the lack of customer service and execution! 45 minutes for food and terrible customer service... Will not be coming back!",2015-03-18 22:15:05
KVFFbtlRumQysaW9XVXWMQ,o34VLRD5-UTnK8OyDcgaxw,8U-j_Xz3WMwlI7UTr2zt4w,4,0,0,0,OMG the seasoning they put on those wings are like crack. So freaking tasty and addictive. All I need is a good chicken with dinner. Not a long wait even when I just walk in and order. Nice people too.,2017-12-17 02:15:06
mU-SXjzTy2P6BQv-2hTLIg,XVC6zk-TRlmZ1iW9H4ejkA,JgTSG4rIDf20Kgp6U_asng,3,0,1,0,"If you are hankerin' for a big, cheesy Chicago-style deep dish pizza, go immediately to the Black Thorn. Their sauce is just slightly peppery/spicy, which I adore and they use mozzarella, not the ""provel"" gloop that is found atop many a St. Louis pizza. As a Wisconsin girl, born and bred, I cannot abide ""provel"". Dig?

Add an ice-cold pitcher of beer and a few spirited games of air hockey and you have the perfect way to spend an evening with friends. 

If you want to do take out for dinner, order as close to opening time (5 pm) as possible. Otherwise the wait can be very long, especially as bar business picks up.

Note: Those vehemently against eating anywhere there may be cigarette smoke in the air, you will want to avoid the Black Thorn as (1) it is a pub and (2) therefore, pretty smoky. [That has never kept me from going, but then again, I grew up with parents who chain-smoked Winstons when I was at home (only quitting long after I left for university). I can handle a bit of second-hand smoke with my pizza pie - but only if the pizza is good.]",2010-01-09 18:37:09
eYDmjbRaEFZUMe1YSZU75g,sLXbUlx_0wN687xOopJGgQ,JgTSG4rIDf20Kgp6U_asng,5,0,0,0,"This is my favorite pizza in St. Louis.  It takes a while to come out - so I either call an hour ahead if I'm doing carry-out, or bring my quarters and play Pacman while I wait if I'm dining in.  The crust and sauce are phenomenal.  My favorite toppings to order are sausage, pepperoni, green pepper, and onion.  This is the pizza I get when I have friends come visit St. Louis from out of town.  In my opinion, it's better to dine in because of the divey atmosphere and you are making sure you eat the pizza right when it comes out of the oven (as opposed to maybe 20 minutes later by the time you pick it up and drive it home).  Such a great hole-in-the-wall dive with the best pizza in town.",2016-11-22 16:15:06
9UaWelNb9I0_yHQnlG08KQ,UJVBE19iaRvsS4AEoDU4cw,Mbkt43sUBsvXRxmrJrZFhQ,4,0,0,0,We had my husbands birthday there. They were nice to give us a party room semi private area. Our food came promptly. Occasionally had to ask for refills but they were pretty busy and doing their best. They took pics for us on our phones when we asked and were very sweet to bring him a cake with candle in it. I ordered the Granny Smith apple salad and it was delicious,2018-09-26 01:16:27
FQiJ1U_6zxyiRPtMfmQ9kg,_kp3hr0ohALINduHTERs9Q,w6z28easvQLND722s4pNvw,4,12,1,5,"Nutshell:  Nothing fancy.  Make sure you give yourself a bit of time, but the food is worth it.

Right...so I've been waiting for this place to open for about a month.  Finally opening day!!!  The decor is very simple as is the menu.  Almost everything is build your own.  I decided on the Pad Tai with chicken, egg, sweet pepper, and green onion.  With a soda, it ran me about $12, which is great for a large dish of food (photo to come later).  It was pretty good.  It had a really good flavor and the sweet sauce that came with it really set off the dish.  The staff were friendly, if not a bit frazzled...I mean they literally just opened, so no biggie.  The food did take a while.  I think I waited for about 45-50 minutes...once again, opening day.  I would definitely recommend a stop in.  Overall a nice experience and once the fine tuning is done, I'm sure this will be a great addition to the neighborhood.  I will probably give it a few weeks, but I'm definitely coming back!",2017-06-28 00:30:42
NKMvND67vWptcBQNm5G5uA,o85N3kK_APVTB7CZ6fIWew,-D_L4GHXJQvy2wv0RkrupA,3,0,0,0,"My chicken was very good. My $8.00 shrimp meal however wasn't worth the price.  They use medium size shrimp. The key lime pie was delicious. I would go back, but I'll stick with chicken next time",2018-03-17 03:06:28
uciDCH_0ujPOm4ajPacDbg,Vtw5YPOv5oOo2Q0DIw-szw,Dr2doMUrV87DKwvDAdCL1w,4,0,0,0,"Before I moved a year ago, I never lived near a Rally's. Now I'm hard pressed not to visit more often.

The people at this location are always friendly! That's a big plus, especially with fast-food.

My favourites are the big chicken sandwich and the fries. The chicken sandwich is quite cheap for both the quantity and quality of what you're getting, and the fries... Rally's fries are just perfectly seasoned awesomeness in a cup.

BEST: Friendly, polite employees, quality food.

WORST: On one visit they accidentally got a chicken-nugget into an order of fries. It wouldn't have been a problem except they were my girlfriend's fries and she was eating while driving and she didn't realize until it was in her mouth. And she's a vegetarian. So she was nauseous and didn't eat the rest of her fries. Which was a score for me, but yeah, that did cost a star because now she doesn't want to go there as much.",2013-10-26 23:34:46
